"Turkey","countries","","","481","","","TUR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Turkey","http://aims.fao.org/aos/geopolitical.owl#Turkey","Turkey","",""
"Turkmenistan","countries","","","472","","","TKM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Turkmenistan","http://aims.fao.org/aos/geopolitical.owl#Turkmenistan","Turkmenistan","",""
"Turks and Caicos Islands","countries","","","458","","","","","","Turks and Caicos Islands","",""
"Turquía","countries","","","482","","","","","","Turquía","",""
"Turquie","countries","","","483","","","","","","Turquie","",""
"Tuvalu","countries","","","484","","","TUV","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Tuvalu","http://aims.fao.org/aos/geopolitical.owl#Tuvalu","Tuvalu","",""
"Ucrania","countries","","","491","","","","","","Ucrania","",""
"Uganda","countries","","","488","","","UGA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Uganda","http://aims.fao.org/aos/geopolitical.owl#Uganda","Uganda","",""
"Ukraine","countries","","","490","","","UKR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Ukraine","http://aims.fao.org/aos/geopolitical.owl#Ukraine","Ukraine","",""
"United Arab Emirates","countries","","","12","","","ARE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/United_Arab_Emirates__the","http://aims.fao.org/aos/geopolitical.owl#United_Arab_Emirates__the","United Arab Emirates","",""
"United Kingdom","countries","","","171","","","GBR","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/United_Kingdom_of_Great_Britain_and_Northern_Ireland__the","http://aims.fao.org/aos/geopolitical.owl#United_Kingdom_of_Great_Britain_and_Northern_Ireland__the","United Kingdom","",""
"United Republic of Tanzania","countries","","","485","","","TZA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/United_Republic_of_Tanzania__the","http://aims.fao.org/aos/geopolitical.owl#United_Republic_of_Tanzania__the","United Republic of Tanzania","",""
"United States of America","countries","","","493","","","USA","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/United_States_of_America","http://aims.fao.org/aos/geopolitical.owl#United_States_of_America","United States of America","",""
"United States Virgin Islands","countries","","","508","","","","","","United States Virgin Islands","",""
"Uruguay","countries","","","492","","","URY","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Uruguay","http://aims.fao.org/aos/geopolitical.owl#Uruguay","Uruguay","",""
"Uzbekistan","countries","","","496","","","UZB","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Uzbekistan","http://aims.fao.org/aos/geopolitical.owl#Uzbekistan","Uzbekistan","",""
"Vanuatu","countries","","","512","","","VUT","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Vanuatu","http://aims.fao.org/aos/geopolitical.owl#Vanuatu","Vanuatu","",""
"Venezuela","countries","","","504","","","VEN","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Venezuela","http://aims.fao.org/aos/geopolitical.owl#Venezuela","Venezuela","",""
"Viet Nam","countries","","","511","","","VNM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Viet_Nam","http://aims.fao.org/aos/geopolitical.owl#Viet_Nam","Viet Nam","",""
"Vietnam","countries","","plain_text","0","","","","","","Vietnam","",""
"Wallis and Futuna Islands","countries","","","513","","","","","","Wallis and Futuna Islands","",""
"West and Central Africa","countries","","plain_text","2","","","","","","West and Central Africa","",""
"West Bank and Gaza","countries","","plain_text","0","","","","","","West Bank and Gaza","",""
"Western Europe","countries","","plain_text","0","","","","","","Western Europe","",""
"Western Sahara","countries","","","401","","","","","","Western Sahara","",""
"Yemen","countries","","","517","","","YEM","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Yemen","http://aims.fao.org/aos/geopolitical.owl#Yemen","Yemen","",""
"Zambia","countries","","","522","","","ZMB","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Zambia","http://aims.fao.org/aos/geopolitical.owl#Zambia","Zambia","",""
"Zambie","countries","","","523","","","","","","Zambie","",""
"Zimbabwe","countries","","","524","","","ZWE","http://www.fao.org/countryprofiles/geoinfo/geopolitical/resource/Zimbabwe","http://aims.fao.org/aos/geopolitical.owl#Zimbabwe","Zimbabwe","",""
